f127.0.0.1:1111,127.0.0.1:2222	97765	3	337	0	3
f127.0.0.1:1111,127.0.0.1:2222	97765	4	338	0	3
f127.0.0.1:1111,127.0.0.1:2222	97770	3
f127.0.0.1:1111,127.0.0.1:2222	97771	2
f127.0.0.1:2222,127.0.0.1:1111	97771	3	0	335	4
f127.0.0.1:2222,127.0.0.1:1111	97771	2
f127.0.0.1:2222,127.0.0.1:1111	97771	-1	0	335
f127.0.0.1:2222,127.0.0.1:1111	97771	3	0	336	4
f127.0.0.1:2222,127.0.0.1:1111	97771	2
f127.0.0.1:2222,127.0.0.1:1111	97771	-1	0	336
f127.0.0.1:1111,127.0.0.1:2222	97779	1
f127.0.0.1:2222,127.0.0.1:1111	97779	2	0	337	4
f127.0.0.1:1111,127.0.0.1:2222	97785	1
f127.0.0.1:2222,127.0.0.1:1111	97785	0
f127.0.0.1:2222,127.0.0.1:1111	97785	1	0	338	4
f127.0.0.1:1111,127.0.0.1:2222	97785	2	339	0	3
f127.0.0.1:1111,127.0.0.1:2222	97785	1
f127.0.0.1:1111,127.0.0.1:2222	97785	-1	339	0
f127.0.0.1:1111,127.0.0.1:2222	97785	2	340	0	3
f127.0.0.1:1111,127.0.0.1:2222	97785	3	341	0	3
f127.0.0.1:1111,127.0.0.1:2222	97786	4	342	0	3
f127.0.0.1:1111,127.0.0.1:2222	97789	3
f127.0.0.1:2222,127.0.0.1:1111	97790	4	0	338	4
f127.0.0.1:2222,127.0.0.1:1111	97791	3
f127.0.0.1:1111,127.0.0.1:2222	97791	4	343	0	3
f127.0.0.1:1111,127.0.0.1:2222	97798	3
f127.0.0.1:1111,127.0.0.1:2222	97798	2
f127.0.0.1:2222,127.0.0.1:1111	97798	3	0	338	4
f127.0.0.1:2222,127.0.0.1:1111	97798	4	0	338	4
f127.0.0.1:1111,127.0.0.1:2222	97804	3
f127.0.0.1:2222,127.0.0.1:1111	97804	2
f127.0.0.1:2222,127.0.0.1:1111	97804	3	0	338	4
f127.0.0.1:2222,127.0.0.1:1111	97810	2
f127.0.0.1:2222,127.0.0.1:1111	97824	1
f127.0.0.1:2222,127.0.0.1:1111	97824	0
f127.0.0.1:1111,127.0.0.1:2222	98791	1	339	0	3
f127.0.0.1:1111,127.0.0.1:2222	98796	0
f127.0.0.1:2222,127.0.0.1:1111	98796	1	0	339	4
f127.0.0.1:2222,127.0.0.1:1111	98796	0
f127.0.0.1:2222,127.0.0.1:1111	98796	-1	0	339
f127.0.0.1:1111,127.0.0.1:2222	99791	1	339	0	3
f127.0.0.1:1111,127.0.0.1:2222	99796	0
f127.0.0.1:2222,127.0.0.1:1111	99796	1	0	339	4
f127.0.0.1:2222,127.0.0.1:1111	99796	0
f127.0.0.1:2222,127.0.0.1:1111	99796	-1	0	339
f127.0.0.1:1111,127.0.0.1:2222	100792	1	339	0	3
f127.0.0.1:1111,127.0.0.1:2222	100796	0
f127.0.0.1:2222,127.0.0.1:1111	100796	1	0	339	4
f127.0.0.1:2222,127.0.0.1:1111	100802	0
f127.0.0.1:1111,127.0.0.1:2222	100802	1	340	0	3
f127.0.0.1:1111,127.0.0.1:2222	100802	2	341	0	3
f127.0.0.1:1111,127.0.0.1:2222	100806	1
f127.0.0.1:2222,127.0.0.1:1111	100806	2	0	340	4
f127.0.0.1:1111,127.0.0.1:2222	100810	1
f127.0.0.1:2222,127.0.0.1:1111	100810	2	0	341	4
f127.0.0.1:2222,127.0.0.1:1111	100810	1
f127.0.0.1:2222,127.0.0.1:1111	100810	-1	0	341
f127.0.0.1:2222,127.0.0.1:1111	100813	0
f127.0.0.1:1111,127.0.0.1:2222	100813	1	342	0	3
f127.0.0.1:1111,127.0.0.1:2222	100817	0
f127.0.0.1:2222,127.0.0.1:1111	100817	1	0	342	4
f127.0.0.1:2222,127.0.0.1:1111	100823	0
f127.0.0.1:1111,127.0.0.1:2222	100823	1	343	0	3
f127.0.0.1:1111,127.0.0.1:2222	100823	2	344	0	3
f127.0.0.1:1111,127.0.0.1:2222	100823	3	345	0	3
f127.0.0.1:1111,127.0.0.1:2222	100830	2
f127.0.0.1:2222,127.0.0.1:1111	100830	3	0	343	4
f127.0.0.1:1111,127.0.0.1:2222	100832	2
f127.0.0.1:2222,127.0.0.1:1111	100832	3	0	344	4
f127.0.0.1:1111,127.0.0.1:2222	100846	2
f127.0.0.1:2222,127.0.0.1:1111	100846	1
f127.0.0.1:2222,127.0.0.1:1111	100846	0
f127.0.0.1:2222,127.0.0.1:1111	100846	1	0	345	4
f127.0.0.1:1111,127.0.0.1:2222	100846	2	346	0	3
f127.0.0.1:1111,127.0.0.1:2222	100846	3	347	0	3
f127.0.0.1:1111,127.0.0.1:2222	100854	2
f127.0.0.1:2222,127.0.0.1:1111	100854	1
f127.0.0.1:2222,127.0.0.1:1111	100854	2	0	346	4
f127.0.0.1:2222,127.0.0.1:1111	100854	1
f127.0.0.1:2222,127.0.0.1:1111	100854	-1	0	346
f127.0.0.1:1111,127.0.0.1:2222	100854	2	348	0	3
f127.0.0.1:1111,127.0.0.1:2222	100854	1
f127.0.0.1:2222,127.0.0.1:1111	100854	2	0	347	4
f127.0.0.1:2222,127.0.0.1:1111	100854	1
f127.0.0.1:2222,127.0.0.1:1111	100854	-1	0	347
f127.0.0.1:1111,127.0.0.1:2222	100854	2	349	0	3
f127.0.0.1:1111,127.0.0.1:2222	100862	1
f127.0.0.1:2222,127.0.0.1:1111	100862	2	0	348	4
f127.0.0.1:1111,127.0.0.1:2222	100862	1
f127.0.0.1:2222,127.0.0.1:1111	100862	2	0	349	4
f127.0.0.1:2222,127.0.0.1:1111	100878	1
f127.0.0.1:2222,127.0.0.1:1111	100878	0
f127.0.0.1:1111,127.0.0.1:2222	100878	1	350	0	3
f127.0.0.1:1111,127.0.0.1:2222	100878	2	351	0	3
f127.0.0.1:1111,127.0.0.1:2222	100879	3	352	0	3
f127.0.0.1:1111,127.0.0.1:2222	100879	4	353	0	3
f127.0.0.1:1111,127.0.0.1:2222	100879	5	354	0	3
f127.0.0.1:1111,127.0.0.1:2222	100883	4
f127.0.0.1:2222,127.0.0.1:1111	100883	5	0	350	4
f127.0.0.1:2222,127.0.0.1:1111	100883	4
f127.0.0.1:2222,127.0.0.1:1111	100883	-1	0	350
f127.0.0.1:1111,127.0.0.1:2222	100890	3
f127.0.0.1:2222,127.0.0.1:1111	100891	4	0	351	4
f127.0.0.1:1111,127.0.0.1:2222	100891	3
f127.0.0.1:2222,127.0.0.1:1111	100891	4	0	352	4
f127.0.0.1:2222,127.0.0.1:1111	100891	3
f127.0.0.1:2222,127.0.0.1:1111	100891	-1	0	352
f127.0.0.1:1111,127.0.0.1:2222	100899	2
f127.0.0.1:1111,127.0.0.1:2222	100899	1
f127.0.0.1:2222,127.0.0.1:1111	100899	0
f127.0.0.1:2222,127.0.0.1:1111	100899	1	0	353	4
f127.0.0.1:2222,127.0.0.1:1111	100899	2	0	354	4
f127.0.0.1:1111,127.0.0.1:2222	100899	3	355	0	3
f127.0.0.1:1111,127.0.0.1:2222	100899	4	356	0	3
f127.0.0.1:1111,127.0.0.1:2222	100906	3
f127.0.0.1:2222,127.0.0.1:1111	100906	2
f127.0.0.1:2222,127.0.0.1:1111	100906	3	0	355	4
f127.0.0.1:1111,127.0.0.1:2222	100906	4	357	0	3
f127.0.0.1:1111,127.0.0.1:2222	100907	5	358	0	3
f127.0.0.1:1111,127.0.0.1:2222	100908	4
f127.0.0.1:2222,127.0.0.1:1111	100908	5	0	356	4
f127.0.0.1:1111,127.0.0.1:2222	100917	4
f127.0.0.1:2222,127.0.0.1:1111	100917	3
f127.0.0.1:2222,127.0.0.1:1111	100917	4	0	357	4
f127.0.0.1:1111,127.0.0.1:2222	100917	5	359	0	3
f127.0.0.1:1111,127.0.0.1:2222	100917	4
f127.0.0.1:1111,127.0.0.1:2222	100917	-1	359	0
f127.0.0.1:1111,127.0.0.1:2222	100917	5	360	0	3
f127.0.0.1:2222,127.0.0.1:1111	100917	4
f127.0.0.1:1111,127.0.0.1:2222	100918	5	361	0	3
f127.0.0.1:1111,127.0.0.1:2222	100918	4
f127.0.0.1:2222,127.0.0.1:1111	100919	5	0	358	4
f127.0.0.1:1111,127.0.0.1:2222	100925	4
f127.0.0.1:2222,127.0.0.1:1111	100925	3
f127.0.0.1:2222,127.0.0.1:1111	100926	4	0	358	4
f127.0.0.1:1111,127.0.0.1:2222	100926	5	362	0	3
f127.0.0.1:1111,127.0.0.1:2222	100934	4
f127.0.0.1:1111,127.0.0.1:2222	100934	3
f127.0.0.1:2222,127.0.0.1:1111	100934	2
f127.0.0.1:2222,127.0.0.1:1111	100934	3	0	358	4
f127.0.0.1:2222,127.0.0.1:1111	100934	4	0	358	4
f127.0.0.1:1111,127.0.0.1:2222	100935	5	363	0	3
f127.0.0.1:2222,127.0.0.1:1111	100935	4
f127.0.0.1:1111,127.0.0.1:2222	100935	5	364	0	3
f127.0.0.1:1111,127.0.0.1:2222	100943	4
f127.0.0.1:2222,127.0.0.1:1111	100943	3
f127.0.0.1:2222,127.0.0.1:1111	100943	4	0	358	4
f127.0.0.1:1111,127.0.0.1:2222	100944	3
f127.0.0.1:2222,127.0.0.1:1111	100944	4	0	358	4
f127.0.0.1:2222,127.0.0.1:1111	100956	3
f127.0.0.1:2222,127.0.0.1:1111	100957	2
f127.0.0.1:2222,127.0.0.1:1111	100961	1
f127.0.0.1:2222,127.0.0.1:1111	100966	0
f127.0.0.1:1111,127.0.0.1:2222	101936	1	359	0	3
f127.0.0.1:1111,127.0.0.1:2222	101940	0
f127.0.0.1:2222,127.0.0.1:1111	101940	1	0	359	4
f127.0.0.1:2222,127.0.0.1:1111	101946	0
f127.0.0.1:1111,127.0.0.1:2222	101946	1	360	0	3
f127.0.0.1:1111,127.0.0.1:2222	101946	2	361	0	3
f127.0.0.1:1111,127.0.0.1:2222	101951	1
f127.0.0.1:2222,127.0.0.1:1111	101951	2	0	360	4
f127.0.0.1:1111,127.0.0.1:2222	101954	1
f127.0.0.1:2222,127.0.0.1:1111	101954	2	0	361	4
f127.0.0.1:2222,127.0.0.1:1111	101957	1
f127.0.0.1:1111,127.0.0.1:2222	101957	2	362	0	3
f127.0.0.1:1111,127.0.0.1:2222	101957	3	363	0	3
f127.0.0.1:1111,127.0.0.1:2222	101962	2
f127.0.0.1:2222,127.0.0.1:1111	101962	3	0	362	4
f127.0.0.1:1111,127.0.0.1:2222	101965	2
f127.0.0.1:2222,127.0.0.1:1111	101965	1
f127.0.0.1:2222,127.0.0.1:1111	101966	2	0	363	4
f127.0.0.1:1111,127.0.0.1:2222	101966	3	364	0	3
f127.0.0.1:1111,127.0.0.1:2222	101970	2
f127.0.0.1:2222,127.0.0.1:1111	101970	3	0	364	4
f127.0.0.1:2222,127.0.0.1:1111	101973	2
f127.0.0.1:1111,127.0.0.1:2222	101973	3	365	0	3
f127.0.0.1:2222,127.0.0.1:1111	101977	2
f127.0.0.1:1111,127.0.0.1:2222	101977	3	366	0	3
f127.0.0.1:1111,127.0.0.1:2222	101977	4	367	0	3
f127.0.0.1:1111,127.0.0.1:2222	101977	3
f127.0.0.1:2222,127.0.0.1:1111	101978	4	0	365	4
f127.0.0.1:1111,127.0.0.1:2222	101985	3
f127.0.0.1:2222,127.0.0.1:1111	101986	4	0	366	4
f127.0.0.1:2222,127.0.0.1:1111	101987	3
f127.0.0.1:1111,127.0.0.1:2222	101987	4	368	0	3
f127.0.0.1:2222,127.0.0.1:1111	101989	3
f127.0.0.1:1111,127.0.0.1:2222	101989	4	369	0	3
f127.0.0.1:1111,127.0.0.1:2222	101989	3
f127.0.0.1:2222,127.0.0.1:1111	101989	4	0	367	4
f127.0.0.1:1111,127.0.0.1:2222	101996	3
f127.0.0.1:2222,127.0.0.1:1111	101996	4	0	368	4
f127.0.0.1:1111,127.0.0.1:2222	102002	3
f127.0.0.1:2222,127.0.0.1:1111	102002	4	0	369	4
f127.0.0.1:2222,127.0.0.1:1111	102003	3
f127.0.0.1:2222,127.0.0.1:1111	102003	2
f127.0.0.1:1111,127.0.0.1:2222	102003	3	370	0	3
f127.0.0.1:1111,127.0.0.1:2222	102003	4	371	0	3
f127.0.0.1:1111,127.0.0.1:2222	102003	5	372	0	3
f127.0.0.1:1111,127.0.0.1:2222	102007	4
f127.0.0.1:2222,127.0.0.1:1111	102008	5	0	370	4
f127.0.0.1:1111,127.0.0.1:2222	102011	4
f127.0.0.1:2222,127.0.0.1:1111	102011	5	0	371	4
f127.0.0.1:2222,127.0.0.1:1111	102013	4
f127.0.0.1:1111,127.0.0.1:2222	102013	5	373	0	3
f127.0.0.1:1111,127.0.0.1:2222	102015	4
f127.0.0.1:2222,127.0.0.1:1111	102015	5	0	372	4
f127.0.0.1:1111,127.0.0.1:2222	102021	4
f127.0.0.1:2222,127.0.0.1:1111	102021	5	0	373	4
f127.0.0.1:2222,127.0.0.1:1111	102024	4
f127.0.0.1:1111,127.0.0.1:2222	102024	5	374	0	3
f127.0.0.1:2222,127.0.0.1:1111	102024	4
f127.0.0.1:1111,127.0.0.1:2222	102024	5	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	102028	4
f127.0.0.1:2222,127.0.0.1:1111	102028	5	0	374	4
f127.0.0.1:1111,127.0.0.1:2222	102030	4
f127.0.0.1:2222,127.0.0.1:1111	102035	5	0	375	4
f127.0.0.1:2222,127.0.0.1:1111	102035	4
f127.0.0.1:2222,127.0.0.1:1111	102035	-1	0	375
f127.0.0.1:2222,127.0.0.1:1111	102038	3
f127.0.0.1:2222,127.0.0.1:1111	102038	2
f127.0.0.1:2222,127.0.0.1:1111	102054	1
f127.0.0.1:2222,127.0.0.1:1111	102054	0
f127.0.0.1:1111,127.0.0.1:2222	103025	1	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	103028	0
f127.0.0.1:1111,127.0.0.1:2222	104025	1	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	104027	0
f127.0.0.1:1111,127.0.0.1:2222	105025	1	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	105028	0
f127.0.0.1:1111,127.0.0.1:2222	106025	1	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	106028	0
f127.0.0.1:1111,127.0.0.1:2222	107026	1	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	107028	0
f127.0.0.1:1111,127.0.0.1:2222	108026	1	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	108029	0
f127.0.0.1:1111,127.0.0.1:2222	109026	1	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	109029	0
f127.0.0.1:1111,127.0.0.1:2222	110027	1	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	110027	0
f127.0.0.1:1111,127.0.0.1:2222	110027	-1	375	0
f127.0.0.1:1111,127.0.0.1:2222	111027	1	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	111030	0
f127.0.0.1:1111,127.0.0.1:2222	112027	1	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	112030	0
f127.0.0.1:1111,127.0.0.1:2222	113028	1	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	113030	0
f127.0.0.1:1111,127.0.0.1:2222	114028	1	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	114028	0
f127.0.0.1:1111,127.0.0.1:2222	114028	-1	375	0
f127.0.0.1:1111,127.0.0.1:2222	115028	1	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	115031	0
f127.0.0.1:1111,127.0.0.1:2222	116028	1	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	116031	0
f127.0.0.1:1111,127.0.0.1:2222	117029	1	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	117031	0
f127.0.0.1:1111,127.0.0.1:2222	118029	1	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	118032	0
f127.0.0.1:1111,127.0.0.1:2222	119029	1	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	119032	0
f127.0.0.1:1111,127.0.0.1:2222	120030	1	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	120033	0
f127.0.0.1:1111,127.0.0.1:2222	121035	1	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	121040	0
f127.0.0.1:2222,127.0.0.1:1111	129043	1	0	0	0
f127.0.0.1:2222,127.0.0.1:1111	129044	0
f127.0.0.1:1111,127.0.0.1:2222	129045	1	0	0	1
f127.0.0.1:1111,127.0.0.1:2222	129051	0
f127.0.0.1:2222,127.0.0.1:1111	129053	1	0	0	2
f127.0.0.1:2222,127.0.0.1:1111	129054	0
f127.0.0.1:1111,127.0.0.1:2222	129071	1	1	0	3
f127.0.0.1:1111,127.0.0.1:2222	129072	2	2	0	3
f127.0.0.1:1111,127.0.0.1:2222	129072	3	3	0	3
f127.0.0.1:1111,127.0.0.1:2222	129073	4	4	0	3
f127.0.0.1:1111,127.0.0.1:2222	129073	3
f127.0.0.1:1111,127.0.0.1:2222	129073	-1	4	0
f127.0.0.1:1111,127.0.0.1:2222	129079	4	5	0	3
f127.0.0.1:1111,127.0.0.1:2222	129079	3
f127.0.0.1:1111,127.0.0.1:2222	129079	4	6	0	3
f127.0.0.1:1111,127.0.0.1:2222	129080	5	7	0	3
f127.0.0.1:1111,127.0.0.1:2222	129080	6	8	0	3
f127.0.0.1:2222,127.0.0.1:1111	129097	7	0	1	4
f127.0.0.1:1111,127.0.0.1:2222	129097	6
f127.0.0.1:1111,127.0.0.1:2222	129097	5
f127.0.0.1:2222,127.0.0.1:1111	129098	4
f127.0.0.1:1111,127.0.0.1:2222	129098	5	9	0	3
f127.0.0.1:1111,127.0.0.1:2222	129102	4
f127.0.0.1:1111,127.0.0.1:2222	129102	3
f127.0.0.1:2222,127.0.0.1:1111	129111	4	0	2	4
f127.0.0.1:1111,127.0.0.1:2222	129111	3
f127.0.0.1:2222,127.0.0.1:1111	129111	2
f127.0.0.1:2222,127.0.0.1:1111	129111	3	0	3	4
f127.0.0.1:2222,127.0.0.1:1111	129111	4	0	3	4
f127.0.0.1:2222,127.0.0.1:1111	129112	3
f127.0.0.1:2222,127.0.0.1:1111	129112	4	0	3	4
f127.0.0.1:2222,127.0.0.1:1111	129112	3
f127.0.0.1:1111,127.0.0.1:2222	129112	4	10	0	3
f127.0.0.1:1111,127.0.0.1:2222	129112	3
f127.0.0.1:1111,127.0.0.1:2222	129112	-1	10	0
f127.0.0.1:1111,127.0.0.1:2222	129115	4	11	0	3
f127.0.0.1:1111,127.0.0.1:2222	129115	3
f127.0.0.1:2222,127.0.0.1:1111	129115	2
f127.0.0.1:2222,127.0.0.1:1111	129115	3	0	3	4
f127.0.0.1:2222,127.0.0.1:1111	129115	4	0	3	4
f127.0.0.1:2222,127.0.0.1:1111	129115	3
f127.0.0.1:1111,127.0.0.1:2222	129116	4	4	0	3
f127.0.0.1:2222,127.0.0.1:1111	129116	3
f127.0.0.1:1111,127.0.0.1:2222	129116	4	5	0	3
f127.0.0.1:1111,127.0.0.1:2222	129116	5	6	0	3
f127.0.0.1:1111,127.0.0.1:2222	129117	6	7	0	3
f127.0.0.1:1111,127.0.0.1:2222	129117	7	8	0	3
f127.0.0.1:1111,127.0.0.1:2222	129117	8	9	0	3
f127.0.0.1:1111,127.0.0.1:2222	129117	9	10	0	3
f127.0.0.1:1111,127.0.0.1:2222	129118	10	11	0	3
f127.0.0.1:1111,127.0.0.1:2222	129126	9
f127.0.0.1:2222,127.0.0.1:1111	129126	10	0	3	4
f127.0.0.1:1111,127.0.0.1:2222	129135	9
f127.0.0.1:1111,127.0.0.1:2222	129135	8
f127.0.0.1:2222,127.0.0.1:1111	129135	7
f127.0.0.1:2222,127.0.0.1:1111	129135	8	0	3	4
f127.0.0.1:2222,127.0.0.1:1111	129135	9	0	9	4
f127.0.0.1:2222,127.0.0.1:1111	129135	8
f127.0.0.1:1111,127.0.0.1:2222	129136	9	4	0	3
f127.0.0.1:2222,127.0.0.1:1111	129136	8
f127.0.0.1:1111,127.0.0.1:2222	129136	9	5	0	3
f127.0.0.1:1111,127.0.0.1:2222	129136	10	6	0	3
f127.0.0.1:1111,127.0.0.1:2222	129136	11	7	0	3
f127.0.0.1:1111,127.0.0.1:2222	129136	10
f127.0.0.1:1111,127.0.0.1:2222	129139	9
f127.0.0.1:1111,127.0.0.1:2222	129139	10	8	0	3
f127.0.0.1:1111,127.0.0.1:2222	129139	11	9	0	3
f127.0.0.1:1111,127.0.0.1:2222	129139	10
f127.0.0.1:1111,127.0.0.1:2222	129139	-1	9	0
f127.0.0.1:1111,127.0.0.1:2222	129139	11	10	0	3
f127.0.0.1:1111,127.0.0.1:2222	129139	10
f127.0.0.1:1111,127.0.0.1:2222	129140	11	11	0	3
f127.0.0.1:1111,127.0.0.1:2222	129140	10
f127.0.0.1:1111,127.0.0.1:2222	129141	11	12	0	3
f127.0.0.1:1111,127.0.0.1:2222	129141	10
f127.0.0.1:1111,127.0.0.1:2222	129142	11	13	0	3
f127.0.0.1:1111,127.0.0.1:2222	129142	10
f127.0.0.1:1111,127.0.0.1:2222	129142	11	14	0	3
f127.0.0.1:1111,127.0.0.1:2222	129142	10
f127.0.0.1:1111,127.0.0.1:2222	129142	11	15	0	3
f127.0.0.1:1111,127.0.0.1:2222	129142	10
f127.0.0.1:1111,127.0.0.1:2222	129143	11	16	0	3
f127.0.0.1:1111,127.0.0.1:2222	129143	10
f127.0.0.1:1111,127.0.0.1:2222	129143	11	17	0	3
f127.0.0.1:1111,127.0.0.1:2222	129143	10
f127.0.0.1:1111,127.0.0.1:2222	129150	9
f127.0.0.1:1111,127.0.0.1:2222	129150	8
f127.0.0.1:2222,127.0.0.1:1111	129150	9	0	9	4
f127.0.0.1:2222,127.0.0.1:1111	129150	8
f127.0.0.1:2222,127.0.0.1:1111	129150	-1	0	9
f127.0.0.1:2222,127.0.0.1:1111	129150	9	0	9	4
f127.0.0.1:2222,127.0.0.1:1111	129151	10	0	9	4
f127.0.0.1:2222,127.0.0.1:1111	129151	9
f127.0.0.1:1111,127.0.0.1:2222	129158	8
f127.0.0.1:2222,127.0.0.1:1111	129158	7
f127.0.0.1:2222,127.0.0.1:1111	129159	8	0	9	4
f127.0.0.1:2222,127.0.0.1:1111	129159	7
f127.0.0.1:1111,127.0.0.1:2222	129159	8	10	0	3
f127.0.0.1:1111,127.0.0.1:2222	129160	9	11	0	3
f127.0.0.1:1111,127.0.0.1:2222	129160	10	12	0	3
f127.0.0.1:1111,127.0.0.1:2222	129160	11	13	0	3
f127.0.0.1:1111,127.0.0.1:2222	129160	10
f127.0.0.1:1111,127.0.0.1:2222	129160	-1	13	0
f127.0.0.1:1111,127.0.0.1:2222	129160	11	14	0	3
f127.0.0.1:1111,127.0.0.1:2222	129160	10
f127.0.0.1:1111,127.0.0.1:2222	129160	11	15	0	3
f127.0.0.1:1111,127.0.0.1:2222	129160	10
f127.0.0.1:1111,127.0.0.1:2222	129161	11	16	0	3
f127.0.0.1:1111,127.0.0.1:2222	129161	10
f127.0.0.1:1111,127.0.0.1:2222	129161	-1	16	0
f127.0.0.1:1111,127.0.0.1:2222	129161	11	17	0	3
f127.0.0.1:1111,127.0.0.1:2222	129161	10
f127.0.0.1:1111,127.0.0.1:2222	129161	9
f127.0.0.1:2222,127.0.0.1:1111	129161	10	0	9	4
f127.0.0.1:2222,127.0.0.1:1111	129162	9
f127.0.0.1:1111,127.0.0.1:2222	129172	8
f127.0.0.1:1111,127.0.0.1:2222	129173	7
f127.0.0.1:2222,127.0.0.1:1111	129173	8	0	11	4
f127.0.0.1:2222,127.0.0.1:1111	129173	9	0	11	4
f127.0.0.1:2222,127.0.0.1:1111	129173	8
f127.0.0.1:1111,127.0.0.1:2222	129173	9	18	0	3
f127.0.0.1:2222,127.0.0.1:1111	129173	8
f127.0.0.1:1111,127.0.0.1:2222	129174	9	19	0	3
f127.0.0.1:1111,127.0.0.1:2222	129182	8
f127.0.0.1:2222,127.0.0.1:1111	129183	9	0	11	4
f127.0.0.1:2222,127.0.0.1:1111	129184	8
f127.0.0.1:1111,127.0.0.1:2222	129189	7
f127.0.0.1:2222,127.0.0.1:1111	129189	8	0	11	4
f127.0.0.1:2222,127.0.0.1:1111	129189	7
f127.0.0.1:2222,127.0.0.1:1111	129189	-1	0	11
f127.0.0.1:1111,127.0.0.1:2222	129193	6
f127.0.0.1:2222,127.0.0.1:1111	129193	7	0	11	4
f127.0.0.1:1111,127.0.0.1:2222	129196	6
f127.0.0.1:2222,127.0.0.1:1111	129196	5
f127.0.0.1:1111,127.0.0.1:2222	129197	6	12	0	3
f127.0.0.1:1111,127.0.0.1:2222	129197	7	13	0	3
f127.0.0.1:1111,127.0.0.1:2222	129197	8	14	0	3
f127.0.0.1:1111,127.0.0.1:2222	129197	9	15	0	3
f127.0.0.1:1111,127.0.0.1:2222	129197	10	16	0	3
f127.0.0.1:1111,127.0.0.1:2222	129197	11	17	0	3
f127.0.0.1:1111,127.0.0.1:2222	129197	10
f127.0.0.1:1111,127.0.0.1:2222	129197	-1	17	0
f127.0.0.1:1111,127.0.0.1:2222	129198	11	18	0	3
f127.0.0.1:1111,127.0.0.1:2222	129198	10
f127.0.0.1:1111,127.0.0.1:2222	129198	11	19	0	3
f127.0.0.1:1111,127.0.0.1:2222	129198	10
f127.0.0.1:2222,127.0.0.1:1111	129198	11	0	11	4
f127.0.0.1:2222,127.0.0.1:1111	129203	10
f127.0.0.1:1111,127.0.0.1:2222	129209	9
f127.0.0.1:1111,127.0.0.1:2222	129209	8
f127.0.0.1:2222,127.0.0.1:1111	129209	9	0	11	4
f127.0.0.1:2222,127.0.0.1:1111	129210	10	0	11	4
f127.0.0.1:2222,127.0.0.1:1111	129210	9
f127.0.0.1:2222,127.0.0.1:1111	129210	8
f127.0.0.1:1111,127.0.0.1:2222	129210	9	12	0	3
f127.0.0.1:1111,127.0.0.1:2222	129210	10	13	0	3
f127.0.0.1:1111,127.0.0.1:2222	129211	11	14	0	3
f127.0.0.1:1111,127.0.0.1:2222	129211	10
f127.0.0.1:1111,127.0.0.1:2222	129211	11	15	0	3
f127.0.0.1:1111,127.0.0.1:2222	129211	10
f127.0.0.1:1111,127.0.0.1:2222	129211	-1	15	0
f127.0.0.1:1111,127.0.0.1:2222	129211	11	16	0	3
f127.0.0.1:1111,127.0.0.1:2222	129211	10
f127.0.0.1:1111,127.0.0.1:2222	129211	11	17	0	3
f127.0.0.1:1111,127.0.0.1:2222	129211	10
f127.0.0.1:1111,127.0.0.1:2222	129211	11	18	0	3
f127.0.0.1:1111,127.0.0.1:2222	129211	10
f127.0.0.1:1111,127.0.0.1:2222	129212	11	19	0	3
f127.0.0.1:1111,127.0.0.1:2222	129212	10
f127.0.0.1:1111,127.0.0.1:2222	129217	9
f127.0.0.1:2222,127.0.0.1:1111	129217	10	0	12	4
f127.0.0.1:1111,127.0.0.1:2222	129217	9
f127.0.0.1:2222,127.0.0.1:1111	129218	10	0	12	4
f127.0.0.1:2222,127.0.0.1:1111	129218	9
f127.0.0.1:2222,127.0.0.1:1111	129223	8
f127.0.0.1:1111,127.0.0.1:2222	129223	9	20	0	3
f127.0.0.1:1111,127.0.0.1:2222	129223	8
f127.0.0.1:2222,127.0.0.1:1111	129231	9	0	12	4
f127.0.0.1:1111,127.0.0.1:2222	129231	8
f127.0.0.1:2222,127.0.0.1:1111	129231	9	0	12	4
f127.0.0.1:2222,127.0.0.1:1111	129231	8
f127.0.0.1:2222,127.0.0.1:1111	129232	7
f127.0.0.1:1111,127.0.0.1:2222	129232	8	13	0	3
f127.0.0.1:1111,127.0.0.1:2222	129232	9	14	0	3
f127.0.0.1:1111,127.0.0.1:2222	129232	8
f127.0.0.1:1111,127.0.0.1:2222	129232	-1	14	0
f127.0.0.1:1111,127.0.0.1:2222	129232	9	15	0	3
